A,2IL3,MC NEALS FLD,41.515867,-90.379572,575,0,0,2100,0
A,2IL9,MEADOW CREEK,41.433342,-87.781353,780,18000,18000,3400,0
A,2IN9,BERRY FLD,39.566658,-86.118336,797,0,0,1300,0
A,2KS4,MAHONEY FARM,38.849622,-98.668278,1836,0,0,2400,0
A,2KS6,FLYING H,39.750381,-96.026783,1192,18000,18000,2700,0
A,2KS8,VONADA,39.113722,-98.403394,1629,0,0,1900,0
A,2LL3,MILLER,40.066483,-89.272144,626,0,0,1600,0
A,2MI0,CHERRY FLD,43.072603,-86.029628,629,0,0,1500,0
A,2MI3,SOMERS LANE,43.143219,-84.606419,669,0,0,1800,0
A,2MI5,SOMERVILLE,42.941697,-85.486411,660,18000,18000,3000,0
A,2MN4,CORNFIELD CANYON,43.598450,-94.252900,1132,0,0,2600,0
A,2MS3,SHOCKLEY FLD,33.612917,-88.368611,247,0,0,1900,0
A,2MT1,RYAN,48.483056,-113.959444,3660,18000,18000,2500,0
A,2MU9,MONROE FLD,38.965211,-91.118139,725,0,0,2300,0
A,2NC0,MOUNTAIN AIR,35.868725,-82.341794,4432,18000,18000,2900,0
A,2NE0,JOHNSON LAKE,40.696672,-99.834286,2625,18000,18000,3000,0
A,2NE8,WALVOORD FLD,40.628703,-96.562944,1370,0,0,2100,0
A,2NR2,ELKINS FIELD,34.457778,-78.618333,93,18000,18000,2000,0
A,2OH6,SMITH FLD,40.011797,-84.281511,932,0,0,1800,0
A,2OH7,PFEIFFER FLD,39.521494,-84.628186,806,0,0,1200,0
A,2OK1,MERCURY RANCH,34.192303,-96.518658,801,0,0,3800,0
A,2OK2,TWIN LAKES,35.329353,-97.269736,1198,0,0,2700,0
A,2SC8,GASTON,33.786819,-81.094817,460,18000,18000,3300,0
A,2SD3,STROUCKEL FARM,45.336131,-99.528683,1863,0,0,1300,0
A,2TA0,SHALE VALLEY RANCH,30.845167,-98.272914,1417,0,0,1400,0
A,2TA8,EL COYOTE RANCH,26.858278,-98.221750,182,18000,18000,5400,0
A,2TE2,FLYING OAKS,32.829267,-97.534944,720,0,0,2800,0
A,2TX0,BLUE SKY,35.064500,-101.849356,3615,18000,18000,3800,0
A,2UT2,HIGH MEADOW RANCH,37.528428,-112.660886,8280,0,0,2000,0
A,2VA3,MERLIN AERODROME,37.316828,-77.866550,270,0,0,3200,0
A,2WA1,DIAMOND POINT,48.092592,-122.928506,262,18000,18000,2300,0
A,2WA2,RED ROCK FLD,46.879861,-119.588889,900,0,0,3800,0
A,2WI7,HECKLERS STRIP,42.970058,-89.665547,1138,0,0,2000,0
A,2WN2,SILVER LAKE,45.584444,-91.925833,1248,0,0,5000,0
A,2WY8,BAR FLYING E,44.406250,-109.279444,5550,0,0,1300,0
A,2XS1,HARRIS RANCH,30.218878,-98.302742,1188,18000,18000,4600,0
A,2XS2,INDIO-FAITH,28.263414,-100.162739,757,18000,18000,5100,0
A,2XS5,CROSS TRIANGLE RANCH,30.010489,-98.425297,1420,18000,18000,3000,0
A,30GA,COX FLD,33.282886,-83.901367,697,0,0,3000,0
A,30GE,PAPAS PLACE,34.194019,-83.194628,720,0,0,2100,0
A,30ID,4Z RANCH,43.464725,-114.380553,5552,0,0,1500,0
A,30KS,FLUGPLATZ,38.024836,-97.733922,1471,0,0,2500,0
A,30MT,NISTLER HELENA,46.570928,-112.237942,4753,18000,18000,1300,0
A,30NE,NEBRASKALAND AVIATIO,40.355750,-98.685817,2075,0,0,2600,0
